title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
Body Rock,Swishahouse,0.771,0.721,1,-4.535,1,0.258,0.016,0.0,0.395,0.331,144.492,n,5Fs1XUEGThStLfgXEAIyDc,spotify:track:5Fs1XUEGThStLfgXEAIyDc,https://api.spotify.com/v1/tracks/5Fs1XUEGThStLfgXEAIyDc,https://api.spotify.com/v1/audio-analysis/5Fs1XUEGThStLfgXEAIyDc,238493,4,0
Country Star,Swishahouse,0.725,0.704,1,-3.749,1,0.161,0.091,0.0,0.44,0.375,72.238,n,022MlDAFhuXAcq3LWstQtY,spotify:track:022MlDAFhuXAcq3LWstQtY,https://api.spotify.com/v1/tracks/022MlDAFhuXAcq3LWstQtY,https://api.spotify.com/v1/audio-analysis/022MlDAFhuXAcq3LWstQtY,246827,4,7
Raised Me,Swishahouse,0.734,0.659,1,-2.967,1,0.258,0.00593,0.0,0.475,0.378,144.333,n,0IM9PlX58lRLt5zikJcR9p,spotify:track:0IM9PlX58lRLt5zikJcR9p,https://api.spotify.com/v1/tracks/0IM9PlX58lRLt5zikJcR9p,https://api.spotify.com/v1/audio-analysis/0IM9PlX58lRLt5zikJcR9p,179533,4,0
Ghetto Platinum,Swishahouse,0.742,0.806,1,-5.966,1,0.255,0.0217,0.0,0.19,0.622,72.101,n,4PxlQwLtOeMAoRVYC6AOyU,spotify:track:4PxlQwLtOeMAoRVYC6AOyU,https://api.spotify.com/v1/tracks/4PxlQwLtOeMAoRVYC6AOyU,https://api.spotify.com/v1/audio-analysis/4PxlQwLtOeMAoRVYC6AOyU,279653,4,7
Freestyle,Swishahouse,0.913,0.592,1,-8.964,1,0.539,0.0947,2.63e-06,0.113,0.561,140.861,n,5i5JWub3Jq1Q7pra7LJQXH,spotify:track:5i5JWub3Jq1Q7pra7LJQXH,https://api.spotify.com/v1/tracks/5i5JWub3Jq1Q7pra7LJQXH,https://api.spotify.com/v1/audio-analysis/5i5JWub3Jq1Q7pra7LJQXH,586827,4,0
U Know Me,Swishahouse,0.777,0.687,1,-4.862,0,0.138,0.172,0.0,0.295,0.713,144.185,n,6SCIgIAbMXXi6IWGEE0GYJ,spotify:track:6SCIgIAbMXXi6IWGEE0GYJ,https://api.spotify.com/v1/tracks/6SCIgIAbMXXi6IWGEE0GYJ,https://api.spotify.com/v1/audio-analysis/6SCIgIAbMXXi6IWGEE0GYJ,246173,4,2
Problemz,Swishahouse,0.765,0.666,1,-5.186,1,0.207,0.0767,0.0,0.719,0.781,144.502,n,2pA9A1ZmRbxPN2r7vWVW3a,spotify:track:2pA9A1ZmRbxPN2r7vWVW3a,https://api.spotify.com/v1/tracks/2pA9A1ZmRbxPN2r7vWVW3a,https://api.spotify.com/v1/audio-analysis/2pA9A1ZmRbxPN2r7vWVW3a,225907,4,10
Renegade,Swishahouse,0.633,0.7,10,-3.799,0,0.415,0.341,0.000135,0.33,0.852,144.115,n,4G6oUWJVw9VCfhO9QEt8wX,spotify:track:4G6oUWJVw9VCfhO9QEt8wX,https://api.spotify.com/v1/tracks/4G6oUWJVw9VCfhO9QEt8wX,https://api.spotify.com/v1/audio-analysis/4G6oUWJVw9VCfhO9QEt8wX,345667,4,6
No More Pain,Swishahouse,0.551,0.736,7,-6.227,1,0.295,0.108,0.459,0.172,0.443,143.302,n,42AWDckGb9GuSHxBUhG6JY,spotify:track:42AWDckGb9GuSHxBUhG6JY,https://api.spotify.com/v1/tracks/42AWDckGb9GuSHxBUhG6JY,https://api.spotify.com/v1/audio-analysis/42AWDckGb9GuSHxBUhG6JY,398080,4,9
Just Can't,Swishahouse,0.784,0.612,11,-6.651,1,0.0442,0.0796,0.247,0.63,0.407,127.802,n,0F3kxvO77TM3elypG9eJmh,spotify:track:0F3kxvO77TM3elypG9eJmh,https://api.spotify.com/v1/tracks/0F3kxvO77TM3elypG9eJmh,https://api.spotify.com/v1/audio-analysis/0F3kxvO77TM3elypG9eJmh,210373,4,10
Roll Out,Swishahouse,0.888,0.757,9,-6.183,0,0.133,0.112,0.0,0.16,0.891,127.94,n,4KytqbOf7W1R6P2moNuIug,spotify:track:4KytqbOf7W1R6P2moNuIug,https://api.spotify.com/v1/tracks/4KytqbOf7W1R6P2moNuIug,https://api.spotify.com/v1/audio-analysis/4KytqbOf7W1R6P2moNuIug,210133,4,6
Raise Up,Swishahouse,0.792,0.842,1,-5.193,1,0.0769,0.337,3.4e-06,0.587,0.709,127.846,n,27ad98w9E95MP04DJMHOvm,spotify:track:27ad98w9E95MP04DJMHOvm,https://api.spotify.com/v1/tracks/27ad98w9E95MP04DJMHOvm,https://api.spotify.com/v1/audio-analysis/27ad98w9E95MP04DJMHOvm,277787,4,7
Beep Freak,Swishahouse,0.917,0.635,6,-7.017,0,0.135,0.163,6.43e-05,0.137,0.501,130.312,n,1aV9gaWzujNEJDh3MzFk5e,spotify:track:1aV9gaWzujNEJDh3MzFk5e,https://api.spotify.com/v1/tracks/1aV9gaWzujNEJDh3MzFk5e,https://api.spotify.com/v1/audio-analysis/1aV9gaWzujNEJDh3MzFk5e,357360,4,2
Hide,BlueStar,0.314,0.523,7,-9.419,0,0.131,0.129,0.0,0.1,0.0778,179.811,n,40Zhz7FwJMFPaDmOokTkYL,spotify:track:40Zhz7FwJMFPaDmOokTkYL,https://api.spotify.com/v1/tracks/40Zhz7FwJMFPaDmOokTkYL,https://api.spotify.com/v1/audio-analysis/40Zhz7FwJMFPaDmOokTkYL,141500,4,9
Better Days,Alexus Hill,0.704,0.355,11,-9.628,1,0.0623,0.244,0.0,0.0714,0.689,86.018,n,69NMeSmC2ts3FA04Ha8rlg,spotify:track:69NMeSmC2ts3FA04Ha8rlg,https://api.spotify.com/v1/tracks/69NMeSmC2ts3FA04Ha8rlg,https://api.spotify.com/v1/audio-analysis/69NMeSmC2ts3FA04Ha8rlg,324963,4,4
Asunder,Beneath,0.501,0.916,1,-6.579,1,0.0561,0.16,0.0163,0.313,0.744,155.031,n,18HQkNMkmYg8oba9g4R6g1,spotify:track:18HQkNMkmYg8oba9g4R6g1,https://api.spotify.com/v1/tracks/18HQkNMkmYg8oba9g4R6g1,https://api.spotify.com/v1/audio-analysis/18HQkNMkmYg8oba9g4R6g1,234677,4,7
